,ClientID,RiskPropension,PortfolioRisk,ClientInvestmentHorizon,PortfolioHorizon,ClientKnowledgeExperience,ClientPotentialIndex,IncomeHighLow,Sex,AuM,Age,IncomeNeed,LongTermCareNeed,ProtectionNeed,PensionNeed,InheritanceIndex,PanicMood,ClientDateStart,NoTrustInBanks,Prov,BondInvestments,EquityInvestments,MoneyMarketInvestments,OtherInvestments,Cash,Clusters
2533,Client2534,0.467294475,0.032795324,7.65,0.9538,0.428571429,0.050306748,0,0,22323,62,0.299269228,0.095878793,0.31058311,0.535655113,0.463484381,0,2014,0,RE,0.9255,0.0745,0.0,0.0,0.0,0
2534,Client2535,0.465844957,0.05129758,6.87,2.8139,0.6190476189999999,0.042944785,0,0,34427,65,0.320797982,0.420414522,0.269641604,0.105909003,0.525401976,0,2015,0,VA,0.605,0.3745,0.0047,0.0158,0.0,0
2535,Client2536,0.448700087,0.0,11.62996217,0.5,0.14285714300000002,0.267484663,0,1,28772,55,0.245572115,0.533631239,0.347226091,0.542898511,0.45117055100000003,0,2015,0,,0.0,0.0,0.0,0.0,1.0,0
2536,Client2537,0.400680425,0.082609091,14.16376147,3.4819999999999998,0.904761905,0.552760736,0,0,222421,61,0.31045813899999997,0.76816736,0.184361169,0.654527341,0.398417119,0,2015,1,MI,0.5221,0.3002,0.0432,0.1145,0.0201,0
2537,Client2538,0.62138447,0.047391212,11.57701629,1.959,0.428571429,0.10184049099999999,0,0,36051,41,0.18713023199999998,0.147213209,0.729802195,0.59405625,0.43135402100000003,0,2004,0,LU,0.7653,0.1982,0.0038,0.0327,0.0,3
2538,Client2539,0.534929239,0.068558278,14.56556844,4.3333,0.904761905,0.7263803679999999,0,0,11753,31,0.20913275399999998,0.208424878,0.14717286400000001,0.640253749,0.483952868,0,2016,0,CN,0.44,0.5393,0.0207,0.0,0.0,0
2539,Client2540,0.293192263,0.14253702,5.58,7.5852,0.6190476189999999,0.211042945,0,1,101814,78,0.436328712,0.174384615,0.210516901,0.126941261,0.668830668,0,2015,1,CT,0.03,0.9497,0.005,0.0,0.0153,0
2540,Client2541,0.36561668799999997,0.034521394,4.25,1.4922,0.80952381,0.4,0,1,149738,85,0.44163796200000005,0.099143411,0.43362995600000004,0.050177662000000005,0.829950917,0,2016,1,PD,0.4792,0.0,0.0,0.0,0.3885,0
2541,Client2542,0.391284688,0.038518607999999996,4.03,2.2789,0.80952381,0.30122699399999997,0,0,493849,82,0.7632169759999999,0.254991667,0.40995229899999996,0.061653235,0.559425135,0,2015,0,PO,0.6454,0.1691,0.0194,0.1301,0.0361,-1
2542,Client2543,0.494582246,0.224389062,10.36665172,7.7146,0.80952381,0.694478528,0,1,73208,44,0.253505377,0.584537078,0.053034677,0.382949626,0.634935259,0,2015,1,,0.0,0.9619,0.0,0.0,0.0381,0
2543,Client2544,0.529908052,0.015413499999999998,7.85,0.7747,0.80952381,0.430674847,1,0,1333660,70,0.530570557,0.17900733600000002,0.744622215,0.10420665800000001,0.84037222,0,1986,0,TV,0.7867,0.028999999999999998,0.07200000000000001,0.0117,0.1005,-1
2544,Client2545,0.357646533,0.066953336,19.18977033,4.2691,0.7142857140000001,0.260122699,0,0,138825,58,0.346750965,0.809312699,0.209707115,0.495876738,0.39871015600000004,0,2016,0,FI,0.4143,0.3399,0.0048,0.1939,0.0472,0
2545,Client2546,0.518302193,0.039790449,5.511,1.8802,0.6190476189999999,0.5552147239999999,1,1,176498,60,0.39705075,0.78420012,0.36343451600000004,0.498359434,0.622593941,0,2016,0,MI,0.6626,0.18899999999999997,0.0012,0.0,0.1473,0
2546,Client2547,0.387324545,0.013596583999999998,20.59415527,5.5057,0.6190476189999999,0.05521472400000001,0,0,51336,60,0.30599969899999996,0.20435505899999998,0.28435616399999997,0.516859794,0.513307587,0,2015,0,PD,0.3083,0.0781,0.008,0.0,0.0,0
2547,Client2548,0.6213374070000001,0.032159403999999996,16.24491238,3.2108,0.428571429,0.141104294,0,0,11514,25,0.11002847199999999,0.8683702209999999,0.147206783,0.639725487,0.081029235,0,2016,0,GE,0.3614,0.5196,0.0226,0.0,0.0964,0
2548,Client2549,0.719673296,0.054204645,8.075962372000001,1.7367,0.523809524,0.155828221,0,1,112732,19,0.10692445800000001,0.816699026,0.663231162,0.65909448,0.103747499,0,2016,0,VI,0.7889,0.1883,0.0208,0.0,0.002,2
2549,Client2550,0.475076383,0.053114496,6.57,4.2105,0.7142857140000001,0.13803681,0,1,134220,67,0.377351373,0.41718569200000005,0.21065299399999998,0.24857440100000003,0.6251217379999999,0,2015,0,AL,0.3655,0.5501,0.0544,0.0188,0.0112,0
2550,Client2551,0.536763147,0.019804379,3.3825,1.2790000000000001,0.428571429,0.060122699,0,0,19359,58,0.332744343,0.526563908,0.453161145,0.517793435,0.46842637,0,2013,0,AN,0.3116,0.161,0.0467,0.0,0.4807,0
2551,Client2552,0.271461654,0.049177846,6.85,2.924,0.523809524,0.018404908,0,0,46517,75,0.372253559,0.933368235,0.323074737,0.045070285999999994,0.580455116,0,1984,0,VR,0.4232,0.2893,0.1763,0.1112,0.0001,0
2552,Client2553,0.492769584,0.036065772,9.819545826,1.4436,0.6190476189999999,0.196932515,0,0,162884,43,0.25418778399999997,0.834423183,0.26249829999999996,0.600546264,0.502007756,0,2016,0,MB,0.4285,0.1725,0.1747,0.0294,0.1948,0
2553,Client2554,0.563747301,0.085607001,17.15888523,4.5096,0.428571429,0.067484663,0,0,118231,55,0.243562415,0.60678544,0.16019109199999998,0.514687609,0.511791158,0,2015,0,BO,0.2698,0.5757,0.0223,0.0,0.1322,0
2554,Client2555,0.288103032,0.047966569,11.37131709,3.2009,0.428571429,0.033128833999999996,0,1,15138,69,0.33528014,0.163637428,0.210763636,0.41116557600000003,0.5277717120000001,0,2015,0,BG,0.4311,0.4639,0.0666,0.0384,0.0,0
2555,Client2556,0.5136721360000001,0.075856221,35.53256916,4.4612,0.6190476189999999,0.214110429,0,1,14473,36,0.151488761,0.692037569,0.188015105,0.637231015,0.11361316,0,2015,0,MB,0.2732,0.557,0.1653,0.0,0.0045,0
2556,Client2557,0.317585413,0.068891379,7.26,3.4124,0.7142857140000001,0.030674847,0,1,64291,70,0.338169593,0.24337462899999998,0.22803687600000003,0.25378232,0.58345751,0,2016,0,MI,0.3738,0.42200000000000004,0.0698,0.0554,0.0789,0
2557,Client2558,0.45311555,0.063652606,16.90354924,3.9783,0.80952381,0.574846626,1,1,229767,52,0.301093606,0.565315699,0.19125130899999998,0.557287332,0.708535611,0,2015,0,BO,0.4537,0.3663,0.0295,0.1078,0.0427,0
2558,Client2559,0.552461222,0.035762953,15.04947432,2.7039999999999997,0.333333333,0.106748466,0,1,21901,39,0.206982547,0.446629169,0.7288357870000001,0.240008749,0.391079595,0,2016,0,FI,0.6327,0.3151,0.0066,0.0,0.0457,3
2559,Client2560,0.510277984,0.031250946,14.44258378,0.998,0.523809524,0.06993865,0,0,15666,54,0.267582675,0.18385792199999998,0.29715732,0.175330248,0.425982281,0,2015,0,PD,0.9023,0.0974,0.0,0.0,0.0003,0
2560,Client2561,0.353664792,0.0,34.43384259,0.5,0.6190476189999999,0.267484663,0,1,20453,55,0.336565519,0.499674881,0.329299228,0.320907273,0.522903357,0,2015,0,MN,0.0,0.0,0.0,0.0,1.0,0
2561,Client2562,0.7550373890000001,0.022620598,16.25908989,0.5,0.6190476189999999,0.12392638,0,1,14612,32,0.159516185,0.7309448279999999,0.730568257,0.65996671,0.09631672699999999,0,2016,0,LE,0.5809,0.0,0.0,0.0,0.4191,2
2562,Client2563,0.56585009,0.02249947,9.122152185,0.5,0.428571429,0.09202454,0,1,148331,45,0.20237372899999997,0.432871295,0.7803362340000001,0.587961916,0.47801186100000004,0,2015,1,BO,0.8103,0.0,0.141,0.0,0.0487,3
2563,Client2564,0.317940981,0.047815159,4.72,3.1097,0.7142857140000001,0.20613496899999997,0,0,109110,80,0.42764572,0.129441174,0.358932201,0.079484498,0.7042032709999999,0,2016,0,PA,0.4926,0.3917,0.0558,0.0599,0.0,0
2564,Client2565,0.5054330229999999,0.059080035,7.59,2.2995,0.904761905,0.247852761,0,1,148712,63,0.34721154200000004,0.108025395,0.183243803,0.458331735,0.61895894,0,2016,0,PR,0.6990000000000001,0.2082,0.0096,0.0689,0.0144,0
2565,Client2566,0.264265328,0.049268692,6.05,1.8191,0.6190476189999999,0.018404908,0,1,30054,75,0.361834021,0.31442888399999996,0.357697769,0.08239581,0.590581021,0,2015,0,BG,0.6483,0.2696,0.0704,0.0,0.0117,0
2566,Client2567,0.628722291,0.0,8.98599301,0.5,0.523809524,0.22147239300000002,0,1,16869,33,0.220639933,0.798991433,0.755860648,0.661407425,0.178637703,0,2016,0,LT,0.0,0.0,0.0,0.0,1.0,2
2567,Client2568,0.743628395,0.016170548,14.03609439,0.9205,0.523809524,0.22883435600000002,0,0,31244,30,0.141896407,0.783148958,0.7094848340000001,0.730459269,0.146298605,0,2015,0,TV,0.3515,0.0574,0.0,0.0,0.5911,2
2568,Client2569,0.652833391,0.0,16.10026623,0.5,0.523809524,0.241104294,0,0,17365,25,0.12246881300000001,0.8462547990000001,0.7172211479999999,0.336029843,0.127860573,0,2016,0,MI,0.0,0.0,0.0,0.0,1.0,2
2569,Client2570,0.432677214,0.11831148,9.65060128,7.1175,0.523809524,0.5625766870000001,1,1,170279,57,0.317068026,0.17085838399999997,0.067199097,0.534723968,0.6839175009999999,0,2016,1,MI,0.0,0.9132,0.0753,0.0,0.0115,0
2570,Client2571,0.391505957,0.04215243900000001,14.23260638,1.5754,0.6190476189999999,0.155214724,0,1,238458,60,0.269291865,0.247636145,0.273538718,0.489104596,0.580361382,0,2016,1,CO,0.6004,0.1729,0.1399,0.0,0.0868,0
2571,Client2572,0.68735195,0.034915059,54.31213698,3.0517,0.80952381,0.414110429,0,1,440884,36,0.468027814,0.247586361,0.162555662,0.576023004,0.597677305,0,2016,0,MI,0.5875,0.2932,0.0326,0.0838,0.0029,-1
2572,Client2573,0.585377221,0.040729189,11.88277002,2.0371,0.333333333,0.414110429,0,1,39226,36,0.154124478,0.772259806,0.712692277,0.707859072,0.134092861,0,2015,0,CO,0.2179,0.2539,0.1273,0.0288,0.3721,2
2573,Client2574,0.700743259,0.036641129,33.25064529,1.5544,0.904761905,0.519018405,0,0,422676,34,0.516709381,0.507580131,0.652689593,0.619015161,0.598864563,0,2016,0,BS,0.6998,0.1939,0.0733,0.0105,0.0224,-1
2574,Client2575,0.47182302,0.023468492,11.13042829,4.5736,0.7142857140000001,0.165030675,0,0,45103,56,0.302099389,0.13774018,0.17921404800000001,0.492545379,0.503668083,0,2008,0,BA,0.4177,0.0,0.0392,0.5431,0.0,0
2575,Client2576,0.481823493,0.033612936,8.012577627,1.5619,0.428571429,0.20920245399999998,0,0,14884,38,0.14862884,0.8236989459999999,0.298850893,0.574927147,0.14388193400000002,0,2016,0,MI,0.1813,0.16,0.0127,0.0,0.6459999999999999,0
2576,Client2577,0.5727823360000001,0.074554099,8.941276626,3.5001,0.523809524,0.18711656399999999,0,0,13783,47,0.20881976100000002,0.488924704,0.195629367,0.772545383,0.41240449799999995,0,2015,0,SR,0.4705,0.5065,0.023,0.0,0.0,0
2577,Client2578,0.369136896,0.048239106,5.49,1.945,0.7142857140000001,0.530674847,0,1,1972520,70,0.90469339,0.8766917740000001,0.339304646,0.122493456,0.613733516,0,2015,0,RM,0.6767,0.2105,0.0696,0.0393,0.004,1
2578,Client2579,0.30093859,0.045210914000000005,7.4,1.7231,0.80952381,0.61595092,0,1,488184,76,0.726363713,0.23777368100000001,0.27607327600000003,0.416138832,0.7973273809999999,0,1988,0,OR,0.7534,0.1954,0.0,0.0,0.0512,1
2579,Client2580,0.465830139,0.02501287,3.31,1.3719999999999999,0.7142857140000001,0.2,0,0,294082,92,0.706921437,0.202540474,0.447434089,0.0801428,0.504433745,0,2016,0,PI,0.81,0.1231,0.013000000000000001,0.0334,0.0204,-1
2580,Client2581,0.364396309,0.067801229,4.28,0.5,0.6190476189999999,0.306134969,0,0,19648,80,0.437390182,0.149051979,0.459618916,0.069449058,0.7139411390000001,0,2014,0,MI,0.9895,0.0,0.0106,0.0,0.0,0
2581,Client2582,0.414765734,0.056596917000000004,3.13,2.7131,0.80952381,0.3,0,0,1248530,84,0.9547579979999999,0.321215977,0.381507976,0.059132150999999994,0.817385275,0,2015,0,MI,0.5045,0.3799,0.059000000000000004,0.028999999999999998,0.0276,1
2582,Client2583,0.266891645,0.020561427,3.75,0.9648,0.428571429,0.0,0,0,16206,86,0.424786705,0.195905553,0.5065540820000001,0.073435707,0.545282568,0,2015,0,AN,0.5899,0.0961,0.0279,0.0,0.2862,0
2583,Client2584,0.47763704100000004,0.036580565,17.15714906,2.0647,0.7142857140000001,0.196932515,0,0,60512,43,0.258630183,0.49363179100000004,0.275813911,0.571393944,0.462977167,0,2015,1,PR,0.4997,0.0809,0.1332,0.1641,0.122,0
2584,Client2585,0.568815734,0.032795324,16.75557606,1.1191,0.523809524,0.29202454,0,0,14995,45,0.198554535,0.479426811,0.738977407,0.575286501,0.401014136,0,2015,0,BO,0.8879,0.1045,0.0048,0.0,0.0029,3
2585,Client2586,0.42075461200000003,0.06483360099999999,9.442079492000001,3.6675,0.428571429,0.260122699,0,0,335778,58,0.595395276,0.8413661920000001,0.203753651,0.554540002,0.6119340670000001,0,2015,0,GE,0.3995,0.4891,0.0139,0.0,0.0974,1
2586,Client2587,0.517978292,0.042727796,15.00317555,1.5102,0.904761905,0.599386503,0,1,398137,42,0.556253751,0.227523162,0.154098089,0.559907209,0.625977963,0,2016,0,,0.5917,0.2086,0.107,0.0529,0.0398,1
2587,Client2588,0.346290263,0.039548194,4.65,0.8801,0.7142857140000001,0.201226994,0,0,29801,82,0.43785346399999997,0.24673072,0.45558950000000004,0.026451537999999997,0.633808134,0,2015,0,GE,0.8138,0.0798,0.0494,0.0,0.057,0
2588,Client2589,0.5025418070000001,0.07079914,9.356118283999999,4.4898,0.523809524,0.267484663,0,0,214447,55,0.270050952,0.442566068,0.12244625199999999,0.499930246,0.568014928,0,2016,0,CR,0.3085,0.589,0.0448,0.0105,0.0472,0
2589,Client2590,0.632605158,0.04923841,8.677811865,3.2855,0.6190476189999999,0.19202454,0,1,351751,45,0.5386453,0.42910475,0.15766703099999999,0.564315684,0.499113314,0,2016,0,VA,0.4803,0.3922,0.04,0.0287,0.0588,1
2590,Client2591,0.38524820600000004,0.034188293,2.9106,0.5,0.523809524,0.013496933000000001,0,0,53445,77,0.34132308299999997,0.24902738800000002,0.5066785429999999,0.062418804,0.616252511,0,2015,0,MI,0.9399,0.0,0.0,0.0,0.0601,0
2591,Client2592,0.40669093700000003,0.04421161,16.15027392,0.5,0.80952381,0.067484663,0,0,73648,55,0.25081723899999997,0.179446014,0.293006986,0.22273162300000002,0.49484493700000004,0,1986,1,TV,1.0,0.0,0.0,0.0,0.0,0
2592,Client2593,0.46302316299999996,0.055355358,11.98208975,1.4788,0.523809524,0.272392638,0,0,15404,53,0.25344650399999996,0.46754832,0.28901506899999996,0.62506731,0.487913634,0,2015,0,VI,0.6848,0.2198,0.0954,0.0,0.0,0
2593,Client2594,0.447985887,0.036065772,6.23,2.9111,0.6190476189999999,0.033128833999999996,0,0,97419,69,0.351157769,0.783802397,0.248570547,0.135842042,0.34864887899999997,0,2015,0,BG,0.5187,0.3046,0.0458,0.1259,0.0049,0
2594,Client2595,0.43191418200000004,0.06528783,7.2,2.8296,0.428571429,0.040490798,0,0,10836,66,0.319542924,0.401919484,0.24101072,0.49752334,0.461658941,0,2014,0,BO,0.5964,0.3679,0.0357,0.0,0.0,0
2595,Client2596,0.557157913,0.030493898,8.99849711,1.1946,0.7142857140000001,0.367484663,0,1,366627,55,0.608373033,0.448921037,0.7072852190000001,0.521311984,0.652168847,0,2009,0,CN,0.8307,0.0854,0.0344,0.0194,0.0302,-1
2596,Client2597,0.43703944100000003,0.065681495,28.97023611,4.1992,0.523809524,0.272392638,0,1,120187,53,0.30370338,0.554821439,0.155678348,0.508417668,0.5399333829999999,0,2015,0,RM,0.2661,0.3648,0.0433,0.1678,0.158,0
2597,Client2598,0.659224673,0.026617812,16.4295914,1.7169,0.80952381,0.516564417,0,1,74555,35,0.154825414,0.6601960720000001,0.680445306,0.769025802,0.242796505,0,2015,0,PO,0.7946,0.1605,0.006999999999999999,0.038,0.0,2
2598,Client2599,0.645868444,0.019107894,11.36432828,0.8518,0.428571429,0.19202454,0,0,11665,45,0.281631883,0.245750461,0.7410444420000001,0.563524913,0.46000982,0,2016,0,RA,0.7556,0.0373,0.0,0.0,0.207,3
2599,Client2600,0.377939795,0.034127729,3.37,3.2223,0.80952381,0.4,0,1,323144,90,0.7302052659999999,0.085567387,0.402370874,0.054587026,0.845742469,0,2016,0,VB,0.4974,0.2548,0.0885,0.1545,0.0048,1
2600,Client2601,0.504164656,0.12633619,10.85683103,7.2273,0.523809524,0.20920245399999998,0,1,11365,38,0.18537575399999998,0.429967915,0.103802028,0.635853608,0.36407288,0,2016,0,AR,0.0861,0.9138,0.0,0.0,0.0,0
2601,Client2602,0.5273035079999999,0.162947037,8.970322584,4.9973,0.904761905,0.25766871199999997,0,1,20047,59,0.296970384,0.13146361,0.114049427,0.646848145,0.520969827,0,2015,0,MI,0.3677,0.5996,0.0,0.0,0.0326,0
2602,Client2603,0.40072390399999996,0.05317506,18.00444283,3.6152,0.904761905,0.655214724,1,1,297902,60,0.35671007600000004,0.174822443,0.172477328,0.46236865299999996,0.7292355709999999,0,2016,0,TP,0.2926,0.3393,0.0234,0.0959,0.2488,0
2603,Client2604,0.485084484,0.211095297,16.59119042,4.5028,0.80952381,0.29202454,0,1,14015,45,0.241124333,0.8417174999999999,0.190959587,0.554548212,0.284230881,0,2015,0,BG,0.0,0.5337,0.0,0.0,0.4663,0
2604,Client2605,0.622602775,0.055022257000000005,18.03069346,2.1387,0.904761905,0.49202454,0,0,162765,45,0.232517243,0.301924953,0.629611911,0.667889695,0.623367993,0,2016,0,MI,0.5723,0.3222,0.0558,0.0311,0.0187,-1
2605,Client2606,0.600525105,0.0,12.33576965,0.5,0.523809524,0.21656441699999998,0,1,44969,35,0.142204604,0.7604769240000001,0.7153857859999999,0.227346281,0.164163643,0,2016,0,FI,0.0,0.0,0.0,0.0,1.0,2
2606,Client2607,0.508513102,0.030009387000000002,9.737419595,1.419,0.523809524,0.05521472400000001,0,0,141198,60,0.267049293,0.140769018,0.26355984600000004,0.547480955,0.551836535,0,2015,0,TV,0.8437,0.1054,0.0153,0.0266,0.009000000000000001,0
2607,Client2608,0.36587291,0.05617297,7.46,1.8113,0.80952381,0.63803681,0,1,514957,67,0.8682125140000001,0.166469578,0.201008878,0.265093282,0.75128207,0,2016,0,MI,0.593,0.2694,0.0876,0.0498,0.0002,1
2608,Client2609,0.713270197,0.059140599,32.72817692,2.7525,0.428571429,0.14846625800000002,0,0,10548,22,0.08151747599999999,0.7773411459999999,0.649908724,0.68883461,0.070966283,0,2014,0,MI,0.5529,0.4346,0.0125,0.0,0.0,2
2609,Client2610,0.407594742,0.04436302,14.65028012,4.6581,0.6190476189999999,0.360122699,0,0,266593,58,0.6062835639999999,0.850867202,0.153488338,0.523466511,0.69325776,0,2016,1,LC,0.3193,0.217,0.0444,0.40700000000000003,0.0122,1
2610,Client2611,0.418914401,0.02171214,3.45,0.5,0.523809524,0.101226994,0,0,88427,82,0.41866979200000004,0.240461846,0.475550276,0.066500288,0.6926910340000001,0,1994,0,BO,1.0,0.0,0.0,0.0,0.0,0
2611,Client2612,0.641909566,0.014898706999999999,15.43323122,0.5,0.47619047600000003,0.236196319,0,0,16863,27,0.13052264,0.894370465,0.756676908,0.33409620100000004,0.084589071,0,2016,0,TV,0.0,0.0,0.0,0.0,1.0,2
2612,Client2613,0.33236604,0.035127032999999995,19.31509043,0.8942,0.7142857140000001,0.342944785,0,0,57654,65,0.35987743200000005,0.763123274,0.306961097,0.487436574,0.373816991,0,2016,0,PU,0.8948,0.0684,0.0098,0.0,0.0269,0
2613,Client2614,0.382000843,0.059927929000000005,6.39,3.9745,0.428571429,0.133128834,0,0,20741,69,0.420196974,0.40820595200000004,0.280046525,0.114608645,0.554685592,0,2014,0,RM,0.3437,0.5394,0.0674,0.0495,0.0,0
2614,Client2615,0.559556171,0.045453169,19.50965494,2.2880000000000003,0.904761905,0.696932515,1,1,118484,43,0.185803943,0.370500247,0.651197334,0.547864196,0.593437507,0,2015,0,BL,0.5608,0.1787,0.0959,0.087,0.0777,-1
2615,Client2616,0.498061305,0.0465736,7.5,1.9868,0.428571429,0.24539877300000001,0,1,202478,64,0.36267085,0.47007787,0.26003588,0.498096094,0.6460500229999999,0,2016,0,TV,0.6122,0.1655,0.0922,0.0523,0.0777,0
2616,Client2617,0.566317947,0.071980135,13.51834729,2.1799,0.80952381,0.657668712,0,1,833262,59,0.83027898,0.500158953,0.198871813,0.6340200229999999,0.753469552,0,2016,0,LC,0.6474,0.2494,0.0618,0.0402,0.0012,1
2617,Client2618,0.372458434,0.044756685,5.65,1.7489,0.523809524,0.10368098199999999,0,1,84889,81,0.363827566,0.150394951,0.312573195,0.044515671,0.662066763,0,2016,0,PI,0.6309,0.237,0.08800000000000001,0.0212,0.0228,0
2618,Client2619,0.505221977,0.049177846,8.790371444,3.2678,0.904761905,0.6871165640000001,0,1,978887,47,0.732027787,0.767320662,0.175817755,0.678335768,0.43296345,0,2016,0,MI,0.4817,0.3523,0.0718,0.0786,0.0156,1
2619,Client2620,0.704418757,0.012839536,11.35082413,1.4112,0.28571428600000004,0.14601227,0,1,18183,23,0.09484489,0.851063824,0.721699553,0.317958119,0.086594611,0,2016,0,,0.0704,0.1268,0.0053,0.0,0.7975,2
2620,Client2621,0.795809614,0.024195257999999997,8.017081652,1.2729,0.428571429,0.153374233,0,0,11697,20,0.105908871,0.730021348,0.6937011409999999,0.6353034439999999,0.050133137,0,2016,0,MB,0.7469,0.1597,0.0464,0.0,0.047,2
2621,Client2622,0.538553415,0.056354662,10.80286737,3.8983,0.904761905,0.6527607360000001,0,0,527446,61,0.798703194,0.732887712,0.13812268800000002,0.149664362,0.7040191729999999,0,2015,0,RE,0.4878,0.4141,0.017,0.0746,0.0066,1
2622,Client2623,0.469234769,0.04263695,7.75,1.8769,0.6190476189999999,0.242944785,0,0,55732,65,0.38500979700000004,0.278923209,0.20375104600000002,0.136020864,0.646742707,0,2013,0,BO,0.6839,0.2959,0.0202,0.0,0.0,0
2623,Client2624,0.6181705510000001,0.034006601000000004,8.810403004,2.1201,0.28571428600000004,0.382208589,0,0,1055080,49,0.743717515,0.800930606,0.690797082,0.510363895,0.420580536,0,2016,0,RM,0.7136,0.2194,0.0135,0.0497,0.0039,-1
2624,Client2625,0.528559184,0.054780002,11.66919231,3.7566,0.6190476189999999,0.316564417,0,1,31128,35,0.18084347899999997,0.504539422,0.14035699699999998,0.279715521,0.41215626,0,2016,0,MB,0.3196,0.3146,0.0482,0.1847,0.1329,0
2625,Client2626,0.273611292,0.144535627,6.63,6.5613,0.428571429,0.128220859,0,0,21700,71,0.386954935,0.21026129999999998,0.239611052,0.12163532099999999,0.571962457,0,1986,0,MI,0.1694,0.7518,0.0787,0.0,0.0,0
2626,Client2627,0.531874772,3.02819e-05,32.59138007,0.5,0.428571429,0.099386503,0,0,13734,42,0.214488485,0.140861237,0.731415328,0.562730217,0.38910339200000005,0,2016,0,LI,0.0,0.0,0.0733,0.0,0.9267,3
2627,Client2628,0.34579630100000003,0.030160797000000003,4.87,3.7403,0.7142857140000001,0.1,0,0,50733,85,0.380114255,0.07330220700000001,0.311401002,0.071216719,0.635463294,0,2016,0,PR,0.4209,0.2071,0.1349,0.2367,0.0003,0
2628,Client2629,0.401691853,0.0,9.963641948,0.5,0.904761905,0.6871165640000001,0,1,12274,47,0.286123322,0.43668748799999996,0.26988417600000003,0.583736175,0.560173677,0,2016,0,MI,0.0,0.0,0.0,0.0,1.0,0
2629,Client2630,0.666196715,0.07222239,35.99394228,2.6896,0.6190476189999999,0.243558282,0,1,56161,24,0.09935114699999999,0.75565641,0.207411734,0.642624203,0.091740545,0,2015,0,BO,0.6212,0.2533,0.0517,0.0468,0.0269,0
2630,Client2631,0.324990778,0.064076553,4.6,3.4897,0.428571429,0.0,0,0,81847,85,0.415845301,0.25604843,0.340657906,0.018472164,0.624028656,0,1985,0,VE,0.4608,0.4363,0.0729,0.0268,0.0033,0
2631,Client2632,0.725476314,0.028374162999999997,8.918505232000001,0.8634,0.428571429,0.150920245,0,1,16794,21,0.059850493,0.766511776,0.706786644,0.927879821,0.09164832,0,2016,0,MB,0.9016,0.0905,0.0079,0.0,0.0,2
2632,Client2633,0.40669093700000003,0.04421161,18.20184808,0.5,0.80952381,0.067484663,0,0,73648,55,0.263381145,0.109652609,0.251175146,0.161807464,0.535600296,0,1986,1,TV,1.0,0.0,0.0,0.0,0.0,0
2633,Client2634,0.484502186,0.042667232,28.01294221,2.2353,0.904761905,0.679754601,1,1,1094770,50,0.49848824399999997,0.195244914,0.212560694,0.35539225700000004,0.7584982229999999,0,2015,0,CT,0.5053,0.266,0.0067,0.0025,0.2195,1
2634,Client2635,0.598073293,0.053114496,15.65334755,2.7539999999999996,0.904761905,0.477300613,0,1,413672,51,0.586910375,0.543801321,0.6073998820000001,0.527243708,0.634253285,0,2016,0,TP,0.5136,0.355,0.066,0.063,0.0024,-1
2635,Client2636,0.549254486,0.035096751,14.63721401,0.5,0.6190476189999999,0.174846626,0,1,54237,52,0.321074123,0.233946662,0.722017087,0.6122132779999999,0.561541162,0,2016,0,MI,0.9644,0.0,0.0,0.0,0.0356,3
2636,Client2637,0.737993775,0.058020168,8.367164717,4.3224,0.428571429,0.14601227,0,0,25839,23,0.074632041,0.686228835,0.12627975800000002,0.690660983,0.116756192,0,2016,0,BG,0.1886,0.3429,0.0019,0.1954,0.2712,0
2637,Client2638,0.381483141,0.054991975,6.69,2.1704,0.523809524,0.23803681,0,1,23912,67,0.296084365,0.18113042399999998,0.30098922300000003,0.142794865,0.541291592,0,2015,0,BL,0.6859999999999999,0.3103,0.0,0.0,0.0036,0
2638,Client2639,0.421504505,0.027919935,6.55,1.2768,0.6190476189999999,0.22331288300000002,0,0,135823,73,0.416911142,0.799056951,0.310652176,0.13360594,0.395706936,0,2015,0,RM,0.6721,0.1047,0.0,0.0,0.2232,0
2639,Client2640,0.43121735299999997,0.027617115,5.53,1.0371,0.80952381,0.31595092,0,0,765098,76,0.887478048,0.22000821199999998,0.334081284,0.077378238,0.782617923,0,2016,0,VA,0.8827,0.0742,0.0321,0.011000000000000001,0.0,1
2640,Client2641,0.40653512,0.032462223,4.83,0.8777,0.80952381,0.211042945,0,0,329251,78,0.749190134,0.11930630099999999,0.367417822,0.08822735300000001,0.72170525,0,2016,0,TO,0.34600000000000003,0.0656,0.0563,0.001,0.5312,1
2641,Client2642,0.393700447,0.055991279000000005,8.518948464,4.1081,0.428571429,0.362576687,0,0,51403,57,0.303892324,0.848026098,0.193369307,0.541841467,0.567473463,0,2015,0,MI,0.3429,0.5309,0.0755,0.0481,0.0026,0
2642,Client2643,0.7741865790000001,0.020470581,22.71734278,2.3527,0.523809524,0.241104294,0,0,19160,25,0.129073283,0.765754332,0.6785563920000001,0.299449383,0.08522590599999999,0,2013,0,GE,0.6534,0.1674,0.0562,0.0747,0.0,2
2643,Client2644,0.43556806600000003,0.06126033400000001,29.57564848,1.4983,0.80952381,0.262576687,0,0,583339,57,0.754222333,0.814267154,0.258714761,0.333965262,0.418930045,0,2016,0,LC,0.7249,0.1492,0.0493,0.0749,0.0017,1
